"Date","Flow Rate","Quality code","Quality code description"
"2016-01-25 09:00","9501.258","5",""
"2016-01-26 09:00","8713.193","5",""
"2016-01-27 09:00","8452.533","5",""
"2016-01-28 09:00","7998.005","5",""
"2016-01-29 09:00","7217.685","5",""
"2016-01-30 09:00","5641.466","5",""
"2016-01-31 09:00","4664.856","5",""
"2016-02-01 09:00","4909.247","5",""
"2016-02-02 09:00","6565.201","5",""
"2016-02-03 09:00","6217.752","5",""
"2016-02-04 09:00","4361.468","5",""
"2016-02-05 09:00","3055.107","5",""
"2016-02-06 09:00","3991.358","5",""
"2016-02-07 09:00","6326.37","5",""
"2016-02-08 09:00","6370.93","5",""
"2016-02-09 09:00","6267.071","5",""
"2016-02-10 09:00","6262.135","5",""
"2016-02-11 09:00","6888.658","5",""
"2016-02-12 09:00","7469.153","5",""
"2016-02-13 09:00","8152.607","5",""
"2016-02-14 09:00","8362.196","5",""
"2016-02-15 09:00","7615.589","5",""
"2016-02-16 09:00","7049.223","5",""
"2016-02-17 09:00","7059.614","5",""
"2016-02-18 09:00","6826.751","5",""
"2016-02-19 09:00","6247.333","5",""
"2016-02-20 09:00","6646.983","5",""
"2016-02-21 09:00","6713.615","5",""
"2016-02-22 09:00","7604.296","5",""
"2016-02-23 09:00","7796.955","5",""
"2016-02-24 09:00","8081.136","5",""
"2016-02-25 09:00","8069.243","51",""
"2016-02-26 09:00","7802.643","3",""
"2016-02-27 09:00","7734.47","3",""
"2016-02-28 09:00","7785.583","3",""
"2016-02-29 09:00","8719.285","3",""
"2016-03-01 09:00","9372.594","3",""
"2016-03-02 09:00","8494.795","3",""
"2016-03-03 09:00","7757.174","3",""
"2016-03-04 09:00","7018.075","3",""
"2016-03-05 09:00","8248.21","3",""
"2016-03-06 09:00","8543.176","3",""
"2016-03-07 09:00","9302.08","3",""
"2016-03-08 09:00","9359.76","3",""
"2016-03-09 09:00","8512.928","3",""
"2016-03-10 09:00","8116.846","3",""
"2016-03-11 09:00","7167.694","3",""
"2016-03-12 09:00","7167.694","3",""
"2016-03-13 09:00","7044.029","3",""
"2016-03-14 09:00","6495.082","3",""
"2016-03-15 09:00","5536.698","3",""
"2016-03-16 09:00","5162.586","3",""
"2016-03-17 09:00","4627.767","3",""
"2016-03-18 09:00","4127.424","3",""
"2016-03-19 09:00","3504.164","3",""
"2016-03-20 09:00","3264.174","3",""
"2016-03-21 09:00","3224.838","3",""
"2016-03-22 09:00","3122.537","3",""
"2016-03-23 09:00","2782.38","3",""
"2016-03-24 09:00","2842.576","3",""
"2016-03-25 09:00","2777.772","3",""
"2016-03-26 09:00","2861.207","3",""
"2016-03-27 09:00","3525.224","3",""
"2016-03-28 09:00","2851.885","3",""
"2016-03-29 09:00","2323.469","3",""
"2016-03-30 09:00","2197.289","3",""
"2016-03-31 09:00","2158.114","5",""
"2016-04-01 09:00","2142.862","5",""
"2016-04-02 09:00","2311.136","3",""
"2016-04-03 09:00","2541.329","3",""
"2016-04-04 09:00","2842.576","3",""
"2016-04-05 09:00","2666.16","3",""
"2016-04-06 09:00","2579.816","3",""
"2016-04-07 09:00","2524.297","3",""
"2016-04-08 09:00","2356.482","3",""
"2016-04-09 09:00","2759.373","3",""
"2016-04-10 09:00","2427.245","3",""
"2016-04-11 09:00","2381.363","3",""
"2016-04-12 09:00","2364.764","3",""
"2016-04-13 09:00","2549.862","3",""
"2016-04-14 09:00","2653.137","3",""
"2016-04-15 09:00","2983.548","3",""
"2016-04-16 09:00","3012.086","3",""
"2016-04-17 09:00","3026.398","3",""
"2016-04-18 09:00","2823.997","3",""
"2016-04-19 09:00","2679.208","3",""
"2016-04-20 09:00","2554.133","3",""
"2016-04-21 09:00","2498.834","3",""
"2016-04-22 09:00","2398.007","3",""
"2016-04-23 09:00","2059.693","5",""
"2016-04-24 09:00","2026.018","5",""
"2016-04-25 09:00","1959.282","5",""
"2016-04-26 09:00","1940.891","5",""
"2016-04-27 09:00","2253.928","3",""
"2016-04-28 09:00","2278.376","3",""
"2016-04-29 09:00","2257.996","3",""
"2016-04-30 09:00","2078.489","5",""
"2016-05-01 09:00","2059.693","5",""
"2016-05-02 09:00","1940.891","5",""
"2016-05-03 09:00","1782.129","5",""
"2016-05-04 09:00","1738.961","5",""
"2016-05-05 09:00","1878.836","5",""
"2016-05-06 09:00","1653.661","5",""
"2016-05-07 09:00","1397.035","5",""
"2016-05-08 09:00","1381.658","5",""
"2016-05-09 09:00","1531.523","5",""
"2016-05-10 09:00","1471.604","5",""
"2016-05-11 09:00","3869.697","3",""
"2016-05-12 09:00","5967.733","3",""
"2016-05-13 09:00","5621.756","5",""
"2016-05-14 09:00","3205.245","5",""
"2016-05-15 09:00","3787.696","5",""
"2016-05-16 09:00","3007.322","5",""
"2016-05-17 09:00","2348.211","5",""
"2016-05-18 09:00","1999.968","5",""
"2016-05-19 09:00","1765.485","5",""
"2016-05-20 09:00","1686.304","5",""
"2016-05-21 09:00","1614.764","5",""
"2016-05-22 09:00","1588.999","5",""
"2016-05-23 09:00","1528.351","5",""
"2016-05-24 09:00","1431.056","5",""
"2016-05-25 09:00","1390.877","5",""
"2016-05-26 09:00","1518.845","5",""
"2016-05-27 09:00","1484.154","5",""
"2016-05-28 09:00","1576.168","5",""
"2016-05-29 09:00","2055.941","5",""
"2016-05-30 09:00","2406.347","5",""
"2016-05-31 09:00","1922.562","5",""
"2016-06-01 09:00","1732.35","5",""
"2016-06-02 09:00","1634.175","5",""
"2016-06-03 09:00","1588.999","5",""
"2016-06-04 09:00","1660.173","5",""
"2016-06-05 09:00","1650.408","5",""
"2016-06-06 09:00","1696.137","5",""
"2016-06-07 09:00","3161.345","5",""
"2016-06-08 09:00","7357.079","5",""
"2016-06-09 09:00","6780.412","5",""
"2016-06-10 09:00","15940.296","5",""
"2016-06-11 09:00","17902.833","5",""
"2016-06-12 09:00","17977.918","5",""
"2016-06-13 09:00","16800.777","5",""
"2016-06-14 09:00","16700.369","5",""
"2016-06-15 09:00","15830.279","5",""
"2016-06-16 09:00","13188.155","5",""
"2016-06-17 09:00","10824.609","5",""
"2016-06-18 09:00","8579.519","5",""
"2016-06-19 09:00","7096.01","5",""
"2016-06-20 09:00","7785.583","5",""
"2016-06-21 09:00","9276.483","5",""
"2016-06-22 09:00","12319.924","5",""
"2016-06-23 09:00","15171.628","5",""
"2016-06-24 09:00","24063.184","5",""
"2016-06-25 09:00","19479.763","5",""
"2016-06-26 09:00","21413.843","5",""
"2016-06-27 09:00","18972.28","5",""
"2016-06-28 09:00","13195.144","5",""
"2016-06-29 09:00","12660.459","5",""
"2016-06-30 09:00","14196.776","5",""
"2016-07-01 09:00","12619.092","5",""
"2016-07-02 09:00","11549.559","5",""
"2016-07-03 09:00","14777.185","5",""
"2016-07-04 09:00","12420.8","5",""
"2016-07-05 09:00","10054.268","5",""
"2016-07-06 09:00","8804.708","5",""
"2016-07-07 09:00","11899.01","5",""
"2016-07-08 09:00","18922.146","5",""
"2016-07-09 09:00","17305.534","5",""
"2016-07-10 09:00","18664.848","5",""
"2016-07-11 09:00","17290.679","5",""
"2016-07-12 09:00","14596.346","5",""
"2016-07-13 09:00","17663.191","5",""
"2016-07-14 09:00","15110.711","5",""
"2016-07-15 09:00","11713.381","5",""
"2016-07-16 09:00","12118.931","5",""
"2016-07-17 09:00","10331.544","5",""
"2016-07-18 09:00","8543.176","5",""
"2016-07-19 09:00","7745.82","5",""
"2016-07-20 09:00","8170.505","5",""
"2016-07-21 09:00","10895.182","5",""
"2016-07-22 09:00","11425.584","7",""
"2016-07-23 09:00","10863.086","7",""
"2016-07-24 09:00","11992.159","7",""
"2016-07-25 09:00","20953.08","7",""
"2016-07-26 09:00","20594.788","7",""
"2016-07-27 09:00","26184.939","7",""
"2016-07-28 09:00","26925.118","7",""
"2016-07-29 09:00","29420.663","7",""
"2016-07-30 09:00","24109.58","7",""
"2016-07-31 09:00","17439.4","7",""
"2016-08-01 09:00","13818.618","7",""
"2016-08-02 09:00","12219.301","7",""
"2016-08-03 09:00","17283.253","7",""
"2016-08-04 09:00","23224.515","7",""
"2016-08-05 09:00","19008.11","7",""
"2016-08-06 09:00","13458.215","7",""
"2016-08-07 09:00","10792.576","7",""
"2016-08-08 09:00","10195.957","7",""
"2016-08-09 09:00","11985.498","7",""
"2016-08-10 09:00","12313.208","7",""
"2016-08-11 09:00","10998.079","7",""
"2016-08-12 09:00","10399.573","7",""
"2016-08-13 09:00","9270.088","7",""
"2016-08-14 09:00","9636.986","7",""
"2016-08-15 09:00","10054.268","7",""
"2016-08-16 09:00","9002.814","7",""
"2016-08-17 09:00","8446.501","7",""
"2016-08-18 09:00","8200.364","7",""
"2016-08-19 09:00","7779.899","7",""
"2016-08-20 09:00","7407.451","7",""
"2016-08-21 09:00","8768.066","7",""
"2016-08-22 09:00","13739.059","7",""
"2016-08-23 09:00","11998.821","7",""
"2016-08-24 09:00","11043.187","7",""
"2016-08-25 09:00","11295.52","7",""
"2016-08-26 09:00","10474.586","7",""
"2016-08-27 09:00","11406.046","7",""
"2016-08-28 09:00","11289.029","7",""
"2016-08-29 09:00","11569.171","7",""
"2016-08-30 09:00","10108.162","7",""
"2016-08-31 09:00","8884.265","7",""
"2016-09-01 09:00","9066.212","7",""
"2016-09-02 09:00","18252.193","7",""
"2016-09-03 09:00","20773.749","7",""
"2016-09-04 09:00","32976.891","7",""
"2016-09-05 09:00","46781.715","7",""
"2016-09-06 09:00","48609.603","7",""
"2016-09-07 09:00","41078.369","7",""
"2016-09-08 09:00","40087.551","7",""
"2016-09-09 09:00","41527.7","7",""
"2016-09-10 09:00","42161.283","7",""
"2016-09-11 09:00","58578.621","7",""
"2016-09-12 09:00","69443.891","7",""
"2016-09-13 09:00","63408.098","7",""
"2016-09-14 09:00","51274.287","7",""
"2016-09-15 09:00","50028.893","7",""
"2016-09-16 09:00","52276.479","7",""
"2016-09-17 09:00","40077.875","7",""
"2016-09-18 09:00","42045.324","7",""
"2016-09-19 09:00","42538.818","7",""
"2016-09-20 09:00","38593.462","7",""
"2016-09-21 09:00","34133.412","7",""
"2016-09-22 09:00","41958.419","7",""
"2016-09-23 09:00","52518.754","7",""
"2016-09-24 09:00","60590.563","7",""
"2016-09-25 09:00","50645.941","7",""
"2016-09-26 09:00","48926.227","7",""
"2016-09-27 09:00","48694.763","7",""
"2016-09-28 09:00","47114.772","7",""
"2016-09-29 09:00","48087.854","7",""
"2016-09-30 09:00","50435.788","7",""
"2016-10-01 09:00","57216.709","7",""
"2016-10-02 09:00","80296.047","7",""
"2016-10-03 09:00","87433.386","7",""
"2016-10-04 09:00","89153.45","9",""
"2016-10-05 09:00","81688.051","7",""
"2016-10-06 09:00","76829.902","7",""
"2016-10-07 09:00","74286.145","7",""
"2016-10-08 09:00","70362.186","7",""
"2016-10-09 09:00","64569.249","7",""
"2016-10-10 09:00","62518.687","7",""
"2016-10-11 09:00","63355.591","7",""
"2016-10-12 09:00","61705.078","7",""
"2016-10-13 09:00","55299.979","7",""
"2016-10-14 09:00","47809.75","7",""
"2016-10-15 09:00","42412.86","7",""
"2016-10-16 09:00","36454.336","7",""
"2016-10-17 09:00","32505.044","7",""
"2016-10-18 09:00","31593.665","7",""
"2016-10-19 09:00","30346.003","7",""
"2016-10-20 09:00","27890.65","7",""
"2016-10-21 09:00","26468.881","7",""
"2016-10-22 09:00","25314.313","7",""
"2016-10-23 09:00","24372.947","7",""
"2016-10-24 09:00","25595.54","7",""
"2016-10-25 09:00","23685.179","7",""
"2016-10-26 09:00","21356.116","7",""
"2016-10-27 09:00","20673.485","7",""
"2016-10-28 09:00","20974.624","7",""
"2016-10-29 09:00","20594.788","7",""
"2016-10-30 09:00","19176.123","7",""
"2016-10-31 09:00","18174.195","7",""
"2016-11-01 09:00","18223.821","7",""
"2016-11-02 09:00","17290.679","7",""
"2016-11-03 09:00","18893.514","7",""
"2016-11-04 09:00","19182.575","7",""
"2016-11-05 09:00","19027.827","7",""
"2016-11-06 09:00","18793.386","7",""
"2016-11-07 09:00","18700.53","7",""
"2016-11-08 09:00","18686.255","7",""
"2016-11-09 09:00","18572.154","7",""
"2016-11-10 09:00","16034.81","7",""
"2016-11-11 09:00","14476.214","7",""
"2016-11-12 09:00","13927.354","7",""
"2016-11-13 09:00","13659.652","7",""
"2016-11-14 09:00","14372.45","7",""
"2016-11-15 09:00","14233.316","7",""
"2016-11-16 09:00","15572.025","7",""
"2016-11-17 09:00","11340.992","7",""
"2016-11-18 09:00","11438.615","7",""
"2016-11-19 09:00","13048.623","7",""
"2016-11-20 09:00","14343.121","7",""
"2016-11-21 09:00","14913.317","7",""
"2016-11-22 09:00","16121.622","7",""
"2016-11-23 09:00","16461.741","7",""
"2016-11-24 09:00","14883.028","7",""
"2016-11-25 09:00","13992.732","7",""
"2016-11-26 09:00","13537.232","7",""
"2016-11-27 09:00","12715.682","7",""
"2016-11-28 09:00","12293.067","7",""
"2016-11-29 09:00","12132.299","7",""
"2016-11-30 09:00","12165.739","7",""
"2016-12-01 09:00","12612.201","7",""
"2016-12-02 09:00","13258.098","7",""
"2016-12-03 09:00","13659.652","7",""
"2016-12-04 09:00","13717.387","7",""
"2016-12-05 09:00","13666.864","7",""
"2016-12-06 09:00","13767.972","7",""
"2016-12-07 09:00","14262.57","7",""
"2016-12-08 09:00","14883.028","3",""
"2016-12-09 09:00","13125.307","7",""
"2016-12-10 09:00","11925.602","7",""
"2016-12-11 09:00","13209.126","7",""
"2016-12-12 09:00","12427.534","7",""
"2016-12-13 09:00","11660.824","7",""
"2016-12-14 09:00","11146.501","7",""
"2016-12-15 09:00","11360.496","7",""
"2016-12-16 09:00","12219.301","7",""
"2016-12-17 09:00","14468.717","7",""
"2016-12-18 09:00","14101.919","7",""
"2016-12-19 09:00","11925.602","7",""
"2016-12-20 09:00","10216.255","7",""
"2016-12-21 09:00","10556.634","7",""
"2016-12-22 09:00","10666.379","7",""
"2016-12-23 09:00","10611.457","7",""
"2016-12-24 09:00","10766.971","7",""
"2016-12-25 09:00","10728.286","7",""
"2016-12-26 09:00","10792.576","7",""
"2016-12-27 09:00","10666.379","7",""
"2016-12-28 09:00","10584.033","7",""
"2016-12-29 09:00","10590.886","7",""
"2016-12-30 09:00","10392.763","7",""
"2016-12-31 09:00","7962.461","7",""
"2017-01-01 09:00","8326.147","7",""
"2017-01-02 09:00","8452.533","7",""
"2017-01-03 09:00","7734.47","7",""
"2017-01-04 09:00","8798.598","7",""
"2017-01-05 09:00","9714.834","7",""
"2017-01-06 09:00","9734.329","7",""
"2017-01-07 09:00","9734.329","7",""
"2017-01-08 09:00","12557.122","7",""
"2017-01-09 09:00","13580.397","7",""
"2017-01-10 09:00","13717.387","7",""
"2017-01-11 09:00","14321.138","7",""
"2017-01-12 09:00","17335.256","7",""
"2017-01-13 09:00","18195.459","7",""
"2017-01-14 09:00","18394.224","7",""
"2017-01-15 09:00","18174.195","7",""
"2017-01-16 09:00","16947.885","7",""
"2017-01-17 09:00","15971.778","7",""
"2017-01-18 09:00","15681.404","7",""
"2017-01-19 09:00","13782.436","5",""
"2017-01-20 09:00","13508.481","5",""
"2017-01-21 09:00","15293.714","5",""
"2017-01-22 09:00","15720.533","5",""
"2017-01-23 09:00","15783.212","5",""
"2017-01-24 09:00","14521.224","5",""
"2017-01-25 09:00","14050.93","5",""
"2017-01-26 09:00","15004.311","5",""
"2017-01-27 09:00","16415.687","5",""
"2017-01-28 09:00","16500.153","5",""
"2017-01-29 09:00","16446.385","5",""
"2017-01-30 09:00","15830.279","5",""
"2017-01-31 09:00","15681.404","5",""
"2017-02-01 09:00","15712.704","5",""
"2017-02-02 09:00","15478.488","5",""
"2017-02-03 09:00","15579.829","5",""
"2017-02-04 09:00","15019.495","5",""
"2017-02-05 09:00","14694.205","5",""
"2017-02-06 09:00","11992.159","5",""
"2017-02-07 09:00","10888.76","5",""
"2017-02-08 09:00","11700.171","5",""
"2017-02-09 09:00","12930.393","5",""
"2017-02-10 09:00","12032.148","5",""
"2017-02-11 09:00","12447.742","5",""
"2017-02-12 09:00","12819.432","5",""
"2017-02-13 09:00","13090.433","5",""
"2017-02-14 09:00","13132.286","5",""
"2017-02-15 09:00","13230.107","5",""
"2017-02-16 09:00","12159.048","5",""
"2017-02-17 09:00","11295.52","5",""
"2017-02-18 09:00","10760.572","5",""
"2017-02-19 09:00","9617.557","5",""
"2017-02-20 09:00","8853.64","5",""
"2017-02-21 09:00","8646.274","5",""
"2017-02-22 09:00","8308.141","5",""
"2017-02-23 09:00","8290.147","5",""
"2017-02-24 09:00","8615.911","5",""
"2017-02-25 09:00","8971.17","5",""
"2017-02-26 09:00","9302.08","5",""
"2017-02-27 09:00","9734.329","5",""
"2017-02-28 09:00","11120.645","5",""
"2017-03-01 09:00","13272.101","5",""
"2017-03-02 09:00","13429.52","5",""
"2017-03-03 09:00","14109.208","5",""
"2017-03-04 09:00","12226.001","5",""
"2017-03-05 09:00","10454.109","5",""
"2017-03-06 09:00","11516.895","5",""
"2017-03-07 09:00","10277.234","5",""
"2017-03-08 09:00","9372.594","5",""
"2017-03-09 09:00","9231.745","5",""
"2017-03-10 09:00","9015.482","5",""
"2017-03-11 09:00","8921.06","5",""
"2017-03-12 09:00","8634.125","5",""
"2017-03-13 09:00","8531.073","5",""
"2017-03-14 09:00","8087.084","5",""
"2017-03-15 09:00","8158.572","3",""
"2017-03-16 09:00","8579.519","3",""
"2017-03-17 09:00","8518.975","3",""
"2017-03-18 09:00","7655.156","3",""
"2017-03-19 09:00","6981.778","3",""
"2017-03-20 09:00","6831.905","3",""
"2017-03-21 09:00","6662.345","3",""
"2017-03-22 09:00","6361.021","3",""
"2017-03-23 09:00","6554.996","3",""
"2017-03-24 09:00","8835.28","3",""
"2017-03-25 09:00","7446.699","3",""
"2017-03-26 09:00","6163.607","3",""
"2017-03-27 09:00","5281.518","3",""
"2017-03-28 09:00","5254.979","3",""
"2017-03-29 09:00","5123.222","3",""
"2017-03-30 09:00","5162.586","3",""
"2017-03-31 09:00","5786.945","3",""
"2017-04-01 09:00","6212.826","3",""
"2017-04-02 09:00","7234.371","3",""
"2017-04-03 09:00","5588.973","3",""
"2017-04-04 09:00","4745.683","3",""
"2017-04-05 09:00","5374.748","3",""
"2017-04-06 09:00","4596.963","3",""
"2017-04-07 09:00","4572.388","3",""
"2017-04-08 09:00","4820.857","3",""
"2017-04-09 09:00","4864.96","3",""
"2017-04-10 09:00","5873.683","3",""
"2017-04-11 09:00","6321.424","3",""
"2017-04-12 09:00","6811.296","3",""
"2017-04-13 09:00","5920.625","3",""
"2017-04-14 09:00","4947.826","3",""
"2017-04-15 09:00","5860.301","3",""
"2017-04-16 09:00","5543.221","3",""
"2017-04-17 09:00","4947.826","3",""
"2017-04-18 09:00","4852.34","3",""
"2017-04-19 09:00","5281.518","3",""
"2017-04-20 09:00","5261.608","3",""
"2017-04-21 09:00","5981.223","3",""
"2017-04-22 09:00","5432.804","3",""
"2017-04-23 09:00","4776.94","3",""
"2017-04-24 09:00","4633.939","3",""
"2017-04-25 09:00","3847.754","3",""
"2017-04-26 09:00","3674.194","3",""
"2017-04-27 09:00","4092.821","3",""
"2017-04-28 09:00","6262.135","3",""
"2017-04-29 09:00","5648.043","3",""
"2017-04-30 09:00","3891.694","3",""
"2017-05-01 09:00","3328.522","3",""
"2017-05-02 09:00","3146.768","3",""
"2017-05-03 09:00","3045.525","3",""
"2017-05-04 09:00","3093.562","3",""
"2017-05-05 09:00","3348.427","3",""
"2017-05-06 09:00","3430.891","3",""
"2017-05-07 09:00","3399.697","3",""
"2017-05-08 09:00","3050.314","3",""
"2017-05-09 09:00","3820.403","3",""
"2017-05-10 09:00","4720.745","3",""
"2017-05-11 09:00","5341.457","3",""
"2017-05-12 09:00","6065.44","3",""
"2017-05-13 09:00","7728.796","3",""
"2017-05-14 09:00","8392.274","3",""
"2017-05-15 09:00","6795.849","3",""
"2017-05-16 09:00","6430.454","3",""
"2017-05-17 09:00","5860.301","3",""
"2017-05-18 09:00","5361.507","3",""
"2017-05-19 09:00","4902.909","3",""
"2017-05-20 09:00","3722.652","3",""
"2017-05-21 09:00","3604.692","3",""
"2017-05-22 09:00","4896.574","3",""
"2017-05-23 09:00","4529.527","3",""
"2017-05-24 09:00","3425.683","3",""
"2017-05-25 09:00","2922.108","3",""
"2017-05-26 09:00","4833.439","3",""
"2017-05-27 09:00","4308.3","3",""
"2017-05-28 09:00","2997.803","3",""
"2017-05-29 09:00","2498.834","3",""
"2017-05-30 09:00","2311.136","3",""
"2017-05-31 09:00","2225.538","3",""
"2017-06-01 09:00","2323.469","3",""
"2017-06-02 09:00","2245.802","3",""
"2017-06-04 09:00","2197.289","3",""
"2017-06-05 09:00","2108.692","5",""
"2017-06-06 09:00","2078.489","5",""
"2017-06-07 09:00","2070.963","5",""
"2017-06-08 09:00","2097.347","5",""
"2017-06-09 09:00","2193.265","3",""
"2017-06-10 09:00","2185.227","3",""
"2017-06-11 09:00","2481.916","3",""
"2017-06-12 09:00","2936.239","3",""
"2017-06-13 09:00","3229.744","3",""
"2017-06-14 09:00","3215.036","3",""
"2017-06-15 09:00","2997.803","3",""
"2017-06-16 09:00","2722.885","3",""
"2017-06-17 09:00","2398.007","3",""
"2017-06-18 09:00","2131.45","5",""
"2017-06-19 09:00","2029.75","5",""
"2017-06-20 09:00","1886.098","5",""
"2017-06-21 09:00","1860.726","5",""
"2017-06-22 09:00","1821.111","5",""
"2017-06-23 09:00","1803.208","5",""
"2017-06-24 09:00","1738.961","5",""
"2017-06-25 09:00","1709.277","5",""
"2017-06-26 09:00","1705.989","5",""
"2017-06-27 09:00","1696.137","5",""
"2017-06-28 09:00","1699.419","5",""
"2017-06-29 09:00","1643.908","5",""
"2017-06-30 09:00","1656.916","5",""
"2017-07-01 09:00","1732.35","5",""
"2017-07-02 09:00","1686.304","5",""
"2017-07-03 09:00","1864.343","5",""
"2017-07-04 09:00","1817.525","5",""
"2017-07-05 09:00","1799.635","5",""
"2017-07-06 09:00","1926.223","5",""
"2017-07-07 09:00","2033.484","7",""
"2017-07-08 09:00","2189.245","7",""
"2017-07-09 09:00","2356.482","7",""
"2017-07-10 09:00","2233.635","7",""
"2017-07-11 09:00","2169.578","7",""
"2017-07-12 09:00","2229.585","7",""
"2017-07-13 09:00","2161.933","7",""
"2017-07-14 09:00","2074.725","7",""
"2017-07-15 09:00","2014.839","7",""
"2017-07-16 09:00","1985.138","7",""
"2017-07-17 09:00","1981.436","7",""
"2017-07-18 09:00","2185.227","7",""
"2017-07-19 09:00","3185.703","7",""
"2017-07-20 09:00","3952.468","7",""
"2017-07-21 09:00","3814.944","7",""
"2017-07-22 09:00","5680.979","7",""
"2017-07-23 09:00","5156.015","7",""
"2017-07-24 09:00","4922.083","7",""
"2017-07-25 09:00","4367.394","7",""
"2017-07-26 09:00","3615.347","7",""
"2017-07-27 09:00","8525.023","7",""
"2017-07-28 09:00","15775.372","7",""
"2017-07-29 09:00","18607.791","7",""
"2017-07-30 09:00","20659.171","7",""
"2017-07-31 09:00","21667.398","7",""
"2017-08-01 09:00","21995.919","7",""
"2017-08-02 09:00","22804.025","7",""
"2017-08-03 09:00","23048.574","7",""
"2017-08-04 09:00","20816.755","7",""
"2017-08-05 09:00","17880.326","7",""
"2017-08-06 09:00","18202.548","7",""
"2017-08-07 09:00","11918.952","7",""
"2017-08-08 09:00","7184.346","7",""
"2017-08-09 09:00","6662.345","7",""
"2017-08-10 09:00","8927.198","7",""
"2017-08-11 09:00","6341.216","5",""
"2017-08-12 09:00","5543.221","5",""
"2017-08-13 09:00","4852.34","5",""
"2017-08-14 09:00","4320.09","5",""
"2017-08-15 09:00","3749.693","5",""
"2017-08-16 09:00","3430.891","5",""
"2017-08-17 09:00","3127.377","5",""
"2017-08-18 09:00","3472.678","5",""
"2017-08-19 09:00","5328.11","5",""
"2017-08-20 09:00","4702.081","5",""
"2017-08-21 09:00","6242.4","5",""
"2017-08-22 09:00","5156.015","5",""
"2017-08-23 09:00","4013.656","5",""
"2017-08-24 09:00","3974.671","5",""
"2017-08-25 09:00","4052.809","5",""
"2017-08-26 09:00","3814.944","5",""
"2017-08-27 09:00","4391.133","5",""
"2017-08-28 09:00","4739.443","5",""
"2017-08-29 09:00","4511.215","5",""
"2017-08-30 09:00","6405.637","5",""
"2017-08-31 09:00","6708.484","5",""
"2017-09-01 09:00","6500.06","5",""
"2017-09-02 09:00","7151.053","5",""
"2017-09-03 09:00","7070.008","5",""
"2017-09-04 09:00","6682.841","5",""
"2017-09-05 09:00","6667.468","5",""
"2017-09-06 09:00","6657.223","5",""
"2017-09-07 09:00","6852.529","5",""
"2017-09-08 09:00","7018.075","5",""
"2017-09-09 09:00","6370.93","5",""
"2017-09-10 09:00","6045.851","5",""
"2017-09-11 09:00","5800.252","5",""
"2017-09-12 09:00","5913.909","5",""
"2017-09-13 09:00","6465.235","5",""
"2017-09-14 09:00","6415.561","5",""
"2017-09-15 09:00","6341.216","5",""
"2017-09-16 09:00","7251.068","5",""
"2017-09-17 09:00","8093.034","5",""
"2017-09-18 09:00","8272.166","5",""
"2017-09-19 09:00","8302.141","5",""
"2017-09-20 09:00","7418.658","5",""
"2017-09-21 09:00","7842.491","5",""
"2017-09-22 09:00","8009.864","5",""
"2017-09-23 09:00","8009.864","5",""
"2017-09-24 09:00","7888.104","5",""
"2017-09-25 09:00","7853.887","5",""
"2017-09-26 09:00","8585.581","5",""
"2017-09-27 09:00","8634.125","5",""
"2017-09-28 09:00","9072.56","5",""
"2017-09-29 09:00","9129.76","5",""
"2017-09-30 09:00","9385.434","5",""
"2017-10-01 09:00","8983.823","5",""
"2017-10-02 09:00","11779.574","5",""
"2017-10-03 09:00","12474.703","5",""
"2017-10-04 09:00","12840.214","5",""
"2017-10-05 09:00","12930.393","5",""
"2017-10-06 09:00","12681.159","5",""
"2017-10-07 09:00","10399.573","5",""
"2017-10-08 09:00","10311.166","5",""
"2017-10-09 09:00","11536.49","5",""
"2017-10-10 09:00","11302.013","5",""
"2017-10-11 09:00","11772.95","5",""
"2017-10-12 09:00","10965.892","5",""
"2017-10-13 09:00","9110.68","5",""
"2017-10-14 09:00","8768.066","5",""
"2017-10-15 09:00","7615.589","5",""
"2017-10-16 09:00","7128.883","5",""
"2017-10-17 09:00","7262.206","5",""
"2017-10-18 09:00","7195.454","5",""
"2017-10-19 09:00","7581.723","5",""
"2017-10-20 09:00","7876.694","5",""
"2017-10-21 09:00","8081.136","5",""
"2017-10-22 09:00","7683.455","5",""
"2017-10-23 09:00","7028.454","5",""
"2017-10-24 09:00","6723.881","5",""
"2017-10-25 09:00","6641.864","5",""
"2017-10-26 09:00","8314.141","5",""
"2017-10-27 09:00","9379.013","5",""
"2017-10-28 09:00","9786.38","5",""
"2017-10-29 09:00","11779.574","5",""
"2017-10-30 09:00","11360.496","5",""
"2017-10-31 09:00","8829.163","5",""
"2017-11-01 09:00","7968.382","5",""
"2017-11-02 09:00","7385.051","130",""
"2017-11-03 09:00","7239.935","5",""
"2017-11-04 09:00","7189.9","5",""
"2017-11-05 09:00","6652.103","5",""
"2017-11-06 09:00","6296.704","5",""
"2017-11-07 09:00","6114.478","5",""
"2017-11-08 09:00","6445.355","5",""
"2017-11-09 09:00","5077.476","5",""
"2017-11-10 09:00","6395.716","5",""
"2017-11-11 09:00","6440.387","5",""
"2017-11-12 09:00","7054.418","5",""
"2017-11-13 09:00","7357.079","5",""
"2017-11-14 09:00","7351.488","5",""
"2017-11-15 09:00","7728.796","5",""
"2017-11-16 09:00","7700.449","5",""
"2017-11-17 09:00","7273.348","5",""
"2017-11-18 09:00","7245.501","5",""
"2017-11-19 09:00","7424.264","5",""
"2017-11-20 09:00","7672.132","5",""
