"Date","River Level","Quality code","Quality code description"
"2018-12-24 09:00","0.409","3",""
"2018-12-25 09:00","0.396","3",""
"2018-12-26 09:00","0.387","3",""
"2018-12-27 09:00","0.375","3",""
"2018-12-28 09:00","0.361","3",""
"2018-12-29 09:00","0.336","3",""
"2018-12-30 09:00","0.328","3",""
"2018-12-31 09:00","0.321","3",""
"2019-01-01 09:00","0.32","3",""
"2019-01-02 09:00","0.312","3",""
"2019-01-03 09:00","0.311","3",""
"2019-01-04 09:00","0.309","3",""
"2019-01-05 09:00","0.303","3",""
"2019-01-06 09:00","0.293","3",""
"2019-01-07 09:00","0.29","3",""
"2019-01-08 09:00","0.294","3",""
"2019-01-09 09:00","0.292","3",""
"2019-01-10 09:00","0.28","3",""
"2019-01-11 09:00","0.477","3",""
"2019-01-12 09:00","0.416","3",""
"2019-01-13 09:00","0.386","3",""
"2019-01-14 09:00","0.36","3",""
"2019-01-15 09:00","0.342","3",""
"2019-01-16 09:00","0.363","3",""
"2019-01-17 09:00","0.349","3",""
"2019-01-18 09:00","0.315","3",""
"2019-01-19 09:00","0.296","3",""
"2019-01-20 09:00","0.282","3",""
"2019-01-21 09:00","0.268","3",""
"2019-01-22 09:00","0.255","3",""
"2019-01-23 09:00","0.244","3",""
"2019-01-24 09:00","0.243","3",""
"2019-01-25 09:00","0.23","3",""
"2019-01-26 09:00","0.22","3",""
"2019-01-27 09:00","0.205","3",""
"2019-01-28 09:00","0.194","3",""
"2019-01-29 09:00","0.205","3",""
"2019-01-30 09:00","0.207","3",""
"2019-01-31 09:00","0.189","3",""
"2019-02-01 09:00","0.172","3",""
"2019-02-02 09:00","0.156","3",""
"2019-02-03 09:00","0.147","3",""
"2019-02-04 09:00","0.14","3",""
"2019-02-05 09:00","0.127","3",""
"2019-02-06 09:00","0.123","3",""
"2019-02-07 09:00","0.11","3",""
"2019-02-08 09:00","0.104","3",""
"2019-02-09 09:00","0.099","3",""
"2019-02-10 09:00","0.088","3",""
"2019-02-11 09:00","0.077","3",""
"2019-02-12 09:00","0.068","3",""
"2019-02-13 09:00","0.056","3",""
"2019-02-14 09:00","0.036","3",""
"2019-02-15 09:00","0.022","3",""
"2019-02-16 09:00","0.013","3",""
"2019-02-17 09:00","0.006","3",""
"2019-02-18 09:00","-0.007","3",""
"2019-02-19 09:00","-0.023","3",""
"2019-02-20 09:00","-0.027","3",""
"2019-02-21 09:00","-0.033","3",""
"2019-02-22 09:00","-0.055","3",""
"2019-02-23 09:00","-0.06","3",""
"2019-02-24 09:00","-0.064","3",""
"2019-02-25 09:00","-0.082","11",""
"2019-02-26 09:00","-0.08","11",""
"2019-02-27 09:00","-0.082","11",""
"2019-02-28 09:00","-0.083","11",""
"2019-03-01 09:00","-0.082","11",""
"2019-03-02 09:00","-0.083","11",""
"2019-03-03 09:00","-0.083","11",""
"2019-03-04 09:00","-0.082","11",""
"2019-03-05 09:00","-0.083","11",""
"2019-03-06 09:00","-0.083","11",""
"2019-03-07 09:00","-0.082","11",""
"2019-03-08 09:00","-0.083","11",""
"2019-03-09 09:00","-0.082","11",""
"2019-03-10 09:00","-0.081","11",""
"2019-03-11 09:00","-0.081","11",""
"2019-03-12 09:00","-0.082","11",""
"2019-03-13 09:00","-0.083","11",""
"2019-03-14 09:00","-0.083","11",""
"2019-03-15 09:00","-0.08","11",""
"2019-03-16 09:00","-0.082","11",""
"2019-03-17 09:00","-0.08","11",""
"2019-03-18 09:00","-0.083","11",""
"2019-03-19 09:00","-0.079","11",""
"2019-03-20 09:00","-0.082","11",""
"2019-03-21 09:00","-0.082","11",""
"2019-03-22 09:00","-0.083","11",""
"2019-03-23 09:00","-0.08","11",""
"2019-03-24 09:00","-0.083","11",""
"2019-03-25 09:00","-0.083","11",""
"2019-03-26 09:00","-0.082","11",""
"2019-03-27 09:00","-0.081","11",""
"2019-03-28 09:00","-0.083","11",""
"2019-03-29 09:00","-0.083","11",""
"2019-03-30 09:00","-0.083","11",""
"2019-03-31 09:00","-0.083","11",""
"2019-04-01 09:00","-0.082","11",""
"2019-04-02 09:00","-0.083","11",""
"2019-04-03 09:00","0.443","3",""
"2019-04-04 09:00","0.414","3",""
"2019-04-05 09:00","0.386","3",""
"2019-04-06 09:00","0.357","3",""
"2019-04-07 09:00","0.323","3",""
"2019-04-08 09:00","0.328","3",""
"2019-04-09 09:00","0.321","3",""
"2019-04-10 09:00","0.318","3",""
"2019-04-11 09:00","0.313","3",""
"2019-04-12 09:00","0.308","3",""
"2019-04-13 09:00","0.304","3",""
"2019-04-14 09:00","0.298","3",""
"2019-04-15 09:00","0.296","3",""
"2019-04-16 09:00","0.294","3",""
"2019-04-17 09:00","0.291","3",""
"2019-04-18 09:00","0.289","3",""
"2019-04-19 09:00","0.289","3",""
"2019-04-20 09:00","0.286","3",""
"2019-04-21 09:00","0.285","3",""
"2019-04-22 09:00","0.303","3",""
"2019-04-23 09:00","0.295","3",""
"2019-04-24 09:00","0.496","3",""
"2019-04-25 09:00","0.421","3",""
"2019-04-26 09:00","0.381","3",""
"2019-04-27 09:00","0.373","3",""
"2019-04-28 09:00","0.362","3",""
"2019-04-29 09:00","0.352","3",""
"2019-04-30 09:00","0.328","3",""
"2019-05-01 09:00","0.335","3",""
"2019-05-02 09:00","0.337","3",""
"2019-05-03 09:00","0.39","3",""
"2019-05-04 09:00","0.403","3",""
"2019-05-05 09:00","0.826","3",""
"2019-05-06 09:00","0.711","3",""
"2019-05-07 09:00","0.565","3",""
"2019-05-08 09:00","0.501","3",""
"2019-05-09 09:00","0.462","3",""
"2019-05-10 09:00","0.44","3",""
"2019-05-11 09:00","0.424","3",""
"2019-05-12 09:00","0.426","3",""
"2019-05-13 09:00","0.428","3",""
"2019-05-14 09:00","0.419","3",""
"2019-05-15 09:00","0.433","3",""
"2019-05-16 09:00","0.418","3",""
"2019-05-17 09:00","0.409","3",""
"2019-05-18 09:00","0.406","3",""
"2019-05-19 09:00","0.4","3",""
"2019-05-20 09:00","0.397","3",""
"2019-05-21 09:00","0.386","3",""
"2019-05-22 09:00","0.382","3",""
"2019-05-23 09:00","0.385","3",""
"2019-05-24 09:00","0.376","3",""
"2019-05-25 09:00","0.381","3",""
"2019-05-26 09:00","0.395","3",""
"2019-05-27 09:00","0.393","3",""
"2019-05-28 09:00","0.397","3",""
"2019-05-29 09:00","0.42","3",""
"2019-05-30 09:00","0.472","3",""
"2019-05-31 09:00","0.509","3",""
"2019-06-01 09:00","0.726","3",""
"2019-06-02 09:00","0.626","3",""
"2019-06-03 09:00","0.549","3",""
"2019-06-04 09:00","0.511","3",""
"2019-06-05 09:00","0.485","3",""
"2019-06-06 09:00","0.471","3",""
"2019-06-07 09:00","0.469","3",""
"2019-06-08 09:00","0.461","3",""
"2019-06-09 09:00","0.451","3",""
"2019-06-10 09:00","0.444","3",""
"2019-06-11 09:00","0.442","3",""
"2019-06-12 09:00","0.446","3",""
"2019-06-13 09:00","0.47","3",""
"2019-06-14 09:00","0.551","3",""
"2019-06-15 09:00","0.53","3",""
"2019-06-16 09:00","0.634","3",""
"2019-06-17 09:00","0.579","3",""
"2019-06-18 09:00","0.533","3",""
"2019-06-19 09:00","0.504","3",""
"2019-06-20 09:00","0.485","3",""
"2019-06-21 09:00","0.473","3",""
"2019-06-22 09:00","0.464","3",""
"2019-06-23 09:00","0.458","3",""
"2019-06-24 09:00","0.454","3",""
"2019-06-25 09:00","0.45","3",""
"2019-06-26 09:00","0.447","3",""
"2019-06-27 09:00","0.444","3",""
"2019-06-28 09:00","0.441","3",""
"2019-06-29 09:00","0.44","3",""
"2019-06-30 09:00","0.456","3",""
"2019-07-01 09:00","0.451","3",""
"2019-07-02 09:00","0.47","3",""
"2019-07-03 09:00","0.624","3",""
"2019-07-04 09:00","0.567","3",""
"2019-07-05 09:00","0.523","3",""
"2019-07-06 09:00","0.5","3",""
"2019-07-07 09:00","0.484","3",""
"2019-07-08 09:00","0.48","3",""
"2019-07-09 09:00","0.471","3",""
"2019-07-10 09:00","0.469","3",""
"2019-07-11 09:00","0.474","3",""
"2019-07-12 09:00","0.494","3",""
"2019-07-13 09:00","0.495","3",""
"2019-07-14 09:00","0.514","3",""
"2019-07-15 09:00","0.937","3",""
"2019-07-16 09:00","0.858","3",""
"2019-07-17 09:00","0.958","3",""
"2019-07-18 09:00","0.806","3",""
"2019-07-19 09:00","0.695","3",""
"2019-07-20 09:00","0.681","3",""
"2019-07-21 09:00","0.669","3",""
"2019-07-22 09:00","0.613","3",""
"2019-07-23 09:00","0.582","3",""
"2019-07-24 09:00","0.559","3",""
"2019-07-25 09:00","0.54","3",""
"2019-07-26 09:00","0.525","3",""
"2019-07-27 09:00","0.523","3",""
"2019-07-28 09:00","0.516","3",""
"2019-07-29 09:00","0.509","3",""
"2019-07-30 09:00","0.508","3",""
"2019-07-31 09:00","0.51","3",""
"2019-08-01 09:00","0.521","3",""
"2019-08-02 09:00","0.542","3",""
"2019-08-03 09:00","0.521","3",""
"2019-08-04 09:00","0.511","3",""
"2019-08-05 09:00","0.503","3",""
"2019-08-06 09:00","0.496","3",""
"2019-08-07 09:00","0.493","3",""
"2019-08-08 09:00","0.491","3",""
"2019-08-09 09:00","0.488","3",""
"2019-08-10 09:00","0.493","3",""
"2019-08-11 09:00","0.511","3",""
"2019-08-12 09:00","0.655","3",""
"2019-08-13 09:00","0.843","3",""
"2019-08-14 09:00","0.828","3",""
"2019-08-15 09:00","0.696","3",""
"2019-08-16 09:00","0.628","3",""
"2019-08-17 09:00","0.593","3",""
"2019-08-18 09:00","0.571","3",""
"2019-08-19 09:00","0.548","3",""
"2019-08-20 09:00","0.54","3",""
"2019-08-21 09:00","0.542","3",""
"2019-08-22 09:00","0.594","3",""
"2019-08-23 09:00","0.566","3",""
"2019-08-24 09:00","0.65","3",""
"2019-08-25 09:00","0.597","3",""
"2019-08-26 09:00","0.567","3",""
"2019-08-27 09:00","0.542","3",""
"2019-08-28 09:00","0.529","3",""
"2019-08-29 09:00","0.52","3",""
"2019-08-30 09:00","0.518","3",""
"2019-08-31 09:00","0.507","3",""
"2019-09-01 09:00","0.508","3",""
"2019-09-02 09:00","0.503","3",""
"2019-09-03 09:00","0.495","3",""
"2019-09-04 09:00","0.488","3",""
"2019-09-05 09:00","0.487","3",""
"2019-09-06 09:00","0.487","3",""
"2019-09-07 09:00","0.491","3",""
"2019-09-08 09:00","0.491","3",""
"2019-09-09 09:00","0.498","3",""
"2019-09-10 09:00","0.617","3",""
"2019-09-11 09:00","0.576","3",""
"2019-09-12 09:00","0.556","3",""
"2019-09-13 09:00","0.53","3",""
"2019-09-14 09:00","0.506","3",""
"2019-09-15 09:00","0.497","3",""
"2019-09-16 09:00","0.491","3",""
"2019-09-17 09:00","0.491","3",""
"2019-09-18 09:00","0.481","3",""
"2019-09-19 09:00","0.484","3",""
"2019-09-20 09:00","0.498","3",""
"2019-09-21 09:00","0.476","3",""
"2019-09-22 09:00","0.466","3",""
"2019-09-23 09:00","0.462","3",""
"2019-09-24 09:00","0.463","3",""
"2019-09-25 09:00","0.502","3",""
"2019-09-26 09:00","0.488","3",""
"2019-09-27 09:00","0.488","3",""
"2019-09-28 09:00","0.479","3",""
"2019-09-29 09:00","0.464","3",""
"2019-09-30 09:00","0.46","3",""
"2019-10-01 09:00","0.453","3",""
"2019-10-02 09:00","0.448","3",""
"2019-10-03 09:00","0.446","3",""
"2019-10-04 09:00","0.428","3",""
"2019-10-05 09:00","0.436","3",""
"2019-10-06 09:00","0.435","3",""
"2019-10-07 09:00","0.431","3",""
"2019-10-08 09:00","0.423","3",""
"2019-10-09 09:00","0.424","3",""
"2019-10-10 09:00","0.419","3",""
"2019-10-11 09:00","0.42","3",""
"2019-10-12 09:00","0.429","3",""
"2019-10-13 09:00","0.441","3",""
"2019-10-14 09:00","0.427","3",""
"2019-10-15 09:00","0.426","3",""
"2019-10-16 09:00","0.418","3",""
"2019-10-17 09:00","0.422","3",""
"2019-10-18 09:00","0.421","3",""
"2019-10-19 09:00","0.418","3",""
"2019-10-20 09:00","0.426","3",""
"2019-10-21 09:00","0.443","3",""
"2019-10-22 09:00","0.419","3",""
"2019-10-23 09:00","0.414","3",""
"2019-10-24 09:00","0.403","3",""
"2019-10-25 09:00","0.387","3",""
"2019-10-26 09:00","0.395","3",""
"2019-10-27 09:00","0.385","3",""
"2019-10-28 09:00","0.371","3",""
"2019-10-29 09:00","0.363","3",""
"2019-10-30 09:00","0.37","3",""
"2019-10-31 09:00","0.367","3",""
"2019-11-01 09:00","0.362","3",""
"2019-11-02 09:00","0.351","3",""
"2019-11-03 09:00","0.366","3",""
"2019-11-04 09:00","0.416","3",""
"2019-11-05 09:00","0.436","3",""
"2019-11-06 09:00","0.561","3",""
"2019-11-07 09:00","0.559","3",""
"2019-11-08 09:00","0.504","3",""
"2019-11-09 09:00","0.47","3",""
"2019-11-10 09:00","0.444","3",""
"2019-11-11 09:00","0.432","3",""
"2019-11-12 09:00","0.446","3",""
"2019-11-13 09:00","0.441","3",""
"2019-11-14 09:00","0.421","3",""
"2019-11-15 09:00","0.404","3",""
"2019-11-16 09:00","0.397","3",""
"2019-11-17 09:00","0.376","3",""
"2019-11-18 09:00","0.36","3",""
"2019-11-19 09:00","0.361","3",""
"2019-11-20 09:00","0.351","3",""
"2019-11-21 09:00","0.336","3",""
"2019-11-22 09:00","0.331","3",""
"2019-11-23 09:00","0.322","3",""
"2019-11-24 09:00","0.322","3",""
"2019-11-25 09:00","0.311","3",""
"2019-11-26 09:00","0.297","3",""
"2019-11-27 09:00","0.294","3",""
"2019-11-28 09:00","0.288","3",""
"2019-11-29 09:00","0.281","3",""
"2019-11-30 09:00","0.281","3",""
"2019-12-01 09:00","0.279","3",""
"2019-12-02 09:00","0.291","3",""
"2019-12-03 09:00","0.285","3",""
"2019-12-04 09:00","0.288","3",""
"2019-12-05 09:00","0.29","3",""
"2019-12-06 09:00","0.297","3",""
"2019-12-07 09:00","0.337","3",""
"2019-12-08 09:00","0.326","3",""
"2019-12-09 09:00","0.309","3",""
"2019-12-10 09:00","0.294","3",""
"2019-12-11 09:00","0.276","3",""
"2019-12-12 09:00","0.263","3",""
"2019-12-13 09:00","0.251","3",""
"2019-12-14 09:00","0.241","3",""
"2019-12-15 09:00","0.229","3",""
"2019-12-16 09:00","0.217","3",""
"2019-12-17 09:00","0.204","3",""
"2019-12-18 09:00","0.195","3",""
"2019-12-19 09:00","0.183","3",""
"2019-12-20 09:00","0.151","3",""
"2019-12-21 09:00","0.125","3",""
"2019-12-22 09:00","0.087","3",""
"2019-12-23 09:00","0.057","3",""
"2019-12-24 09:00","0.05","3",""
"2019-12-25 09:00","0.039","3",""
"2019-12-26 09:00","0.018","3",""
"2019-12-27 09:00","-0.005","3",""
"2019-12-28 09:00","-0.019","3",""
"2019-12-29 09:00","-0.039","3",""
"2019-12-30 09:00","-0.052","3",""
"2019-12-31 09:00","-0.062","3",""
"2020-01-01 09:00","-0.068","3",""
"2020-01-02 09:00","-0.082","130",""
"2020-01-03 09:00","-0.081","130",""
"2020-01-04 09:00","-0.082","130",""
"2020-01-05 09:00","-0.083","130",""
"2020-01-06 09:00","-0.082","130",""
"2020-01-07 09:00","-0.082","130",""
"2020-01-08 09:00","-0.082","11",""
"2020-01-09 09:00","-0.082","11",""
"2020-01-10 09:00","-0.082","11",""
"2020-01-11 09:00","-0.082","11",""
"2020-01-12 09:00","-0.082","11",""
"2020-01-13 09:00","-0.082","11",""
"2020-01-14 09:00","-0.082","11",""
"2020-01-15 09:00","-0.082","11",""
"2020-01-16 09:00","-0.082","11",""
"2020-01-17 09:00","-0.082","11",""
"2020-01-18 09:00","-0.082","11",""
"2020-01-19 09:00","-0.082","11",""
"2020-01-20 09:00","-0.082","11",""
"2020-01-21 09:00","-0.082","11",""
"2020-01-22 09:00","-0.082","11",""
"2020-01-23 09:00","-0.082","11",""
"2020-01-24 09:00","0.442","3",""
"2020-01-25 09:00","0.382","3",""
"2020-01-26 09:00","0.346","3",""
"2020-01-27 09:00","0.309","3",""
"2020-01-28 09:00","0.274","3",""
"2020-01-29 09:00","0.246","3",""
"2020-01-30 09:00","0.224","3",""
"2020-01-31 09:00","0.204","3",""
"2020-02-01 09:00","0.185","3",""
"2020-02-02 09:00","0.17","3",""
"2020-02-03 09:00","0.137","3",""
"2020-02-04 09:00","0.109","3",""
"2020-02-05 09:00","0.077","3",""
"2020-02-06 09:00","0.052","3",""
"2020-02-07 09:00","0.035","3",""
"2020-02-08 09:00","0.019","3",""
"2020-02-09 09:00","0","3",""
"2020-02-10 09:00","-0.027","3",""
"2020-02-11 09:00","-0.033","3",""
"2020-02-12 09:00","-0.04","3",""
"2020-02-13 09:00","-0.053","3",""
"2020-02-14 09:00","0.671","3",""
"2020-02-15 09:00","0.514","3",""
"2020-02-16 09:00","0.436","3",""
"2020-02-17 09:00","0.423","3",""
"2020-02-18 09:00","0.384","3",""
"2020-02-19 09:00","0.349","51",""
"2020-02-20 09:00","0.319","51",""
"2020-02-21 09:00","0.289","51",""
"2020-02-22 09:00","0.276","3",""
"2020-02-23 09:00","0.263","3",""
"2020-02-24 09:00","0.252","3",""
"2020-02-25 09:00","0.248","3",""
"2020-02-26 09:00","0.238","3",""
"2020-02-27 09:00","0.226","3",""
"2020-02-28 09:00","0.213","3",""
"2020-02-29 09:00","0.203","3",""
"2020-03-01 09:00","0.193","3",""
"2020-03-02 09:00","0.183","3",""
"2020-03-03 09:00","0.175","3",""
"2020-03-04 09:00","0.175","3",""
"2020-03-05 09:00","0.227","3",""
"2020-03-06 09:00","0.298","3",""
"2020-03-07 09:00","0.282","3",""
"2020-03-08 09:00","0.647","3",""
"2020-03-09 09:00","0.547","3",""
"2020-03-10 09:00","0.472","3",""
"2020-03-11 09:00","0.413","3",""
"2020-03-12 09:00","0.386","3",""
"2020-03-13 09:00","0.361","3",""
"2020-03-14 09:00","0.349","3",""
"2020-03-15 09:00","0.32","3",""
"2020-03-16 09:00","0.324","3",""
"2020-03-17 09:00","0.311","3",""
"2020-03-18 09:00","0.302","3",""
"2020-03-19 09:00","0.319","3",""
"2020-03-20 09:00","0.308","3",""
"2020-03-21 09:00","0.3","3",""
"2020-03-22 09:00","0.293","3",""
"2020-03-23 09:00","0.285","3",""
"2020-03-24 09:00","0.278","3",""
"2020-03-25 09:00","0.274","3",""
"2020-03-26 09:00","0.269","3",""
"2020-03-27 09:00","0.262","3",""
"2020-03-28 09:00","0.258","3",""
"2020-03-29 09:00","0.254","3",""
"2020-03-30 09:00","0.269","3",""
"2020-03-31 09:00","0.265","3",""
"2020-04-01 09:00","0.267","3",""
"2020-04-02 09:00","0.282","3",""
"2020-04-03 09:00","0.301","3",""
"2020-04-04 09:00","0.356","3",""
"2020-04-05 09:00","0.681","3",""
"2020-04-06 09:00","0.582","3",""
"2020-04-07 09:00","0.59","3",""
"2020-04-08 09:00","0.547","3",""
"2020-04-09 09:00","0.485","3",""
"2020-04-10 09:00","0.472","3",""
"2020-04-11 09:00","0.471","3",""
"2020-04-12 09:00","0.422","3",""
"2020-04-13 09:00","0.634","3",""
"2020-04-14 09:00","0.56","3",""
"2020-04-15 09:00","0.491","3",""
"2020-04-16 09:00","0.448","3",""
"2020-04-17 09:00","0.42","3",""
"2020-04-18 09:00","0.393","3",""
"2020-04-19 09:00","0.368","3",""
"2020-04-20 09:00","0.378","3",""
"2020-04-21 09:00","0.37","3",""
"2020-04-22 09:00","0.363","3",""
"2020-04-23 09:00","0.362","3",""
"2020-04-24 09:00","0.353","3",""
"2020-04-25 09:00","0.352","3",""
"2020-04-26 09:00","0.361","3",""
"2020-04-27 09:00","0.353","3",""
"2020-04-28 09:00","0.362","3",""
"2020-04-29 09:00","0.392","3",""
"2020-04-30 09:00","0.523","3",""
"2020-05-01 09:00","1.13","3",""
"2020-05-02 09:00","1.436","3",""
"2020-05-03 09:00","1.59","3",""
"2020-05-04 09:00","1.488","3",""
"2020-05-05 09:00","1.116","3",""
"2020-05-06 09:00","0.883","4",""
"2020-05-07 09:00","0.763","4",""
"2020-05-08 09:00","0.692","4",""
"2020-05-09 09:00","0.643","4",""
"2020-05-10 09:00","0.61","4",""
"2020-05-11 09:00","0.588","4",""
"2020-05-12 09:00","0.634","4",""
"2020-05-13 09:00","0.596","4",""
"2020-05-14 09:00","0.564","4",""
"2020-05-15 09:00","0.545","4",""
"2020-05-16 09:00","0.533","4",""
"2020-05-17 09:00","0.523","4",""
"2020-05-18 09:00","0.516","4",""
"2020-05-19 09:00","0.508","4",""
"2020-05-20 09:00","0.503","4",""
"2020-05-21 09:00","0.501","4",""
"2020-05-22 09:00","0.498","4",""
"2020-05-23 09:00","0.509","4",""
"2020-05-24 09:00","0.522","4",""
"2020-05-25 09:00","0.509","4",""
"2020-05-26 09:00","0.504","4",""
"2020-05-27 09:00","0.493","4",""
"2020-05-28 09:00","0.493","4",""
"2020-05-29 09:00","0.486","4",""
"2020-05-30 09:00","0.485","4",""
"2020-05-31 09:00","0.482","4",""
"2020-06-01 09:00","0.485","4",""
"2020-06-02 09:00","0.483","4",""
"2020-06-03 09:00","0.497","4",""
"2020-06-04 09:00","0.607","4",""
"2020-06-05 09:00","0.589","4",""
"2020-06-06 09:00","0.548","4",""
"2020-06-07 09:00","0.527","4",""
"2020-06-08 09:00","0.513","4",""
"2020-06-09 09:00","0.502","4",""
"2020-06-10 09:00","0.498","4",""
"2020-06-11 09:00","0.495","4",""
"2020-06-12 09:00","0.49","4",""
"2020-06-13 09:00","0.488","4",""
"2020-06-14 09:00","0.529","4",""
"2020-06-15 09:00","0.52","4",""
"2020-06-16 09:00","0.989","4",""
"2020-06-17 09:00","0.769","4",""
"2020-06-18 09:00","0.704","4",""
"2020-06-19 09:00","0.655","3",""
"2020-06-20 09:00","0.612","3",""
"2020-06-21 09:00","0.661","3",""
"2020-06-22 09:00","1.407","3",""
"2020-06-23 09:00","1.588","3",""
"2020-06-24 09:00","1.271","3",""
"2020-06-25 09:00","1.067","3",""
"2020-06-26 09:00","0.923","3",""
"2020-06-27 09:00","0.829","3",""
"2020-06-28 09:00","0.766","3",""
"2020-06-29 09:00","0.72","3",""
"2020-06-30 09:00","0.682","3",""
"2020-07-01 09:00","0.658","3",""
"2020-07-02 09:00","0.638","3",""
"2020-07-03 09:00","0.624","3",""
"2020-07-04 09:00","0.621","3",""
"2020-07-05 09:00","0.642","3",""
"2020-07-06 09:00","0.822","3",""
"2020-07-07 09:00","0.744","3",""
"2020-07-08 09:00","0.679","3",""
"2020-07-09 09:00","0.645","3",""
"2020-07-10 09:00","0.62","3",""
"2020-07-11 09:00","0.61","3",""
"2020-07-12 09:00","0.603","3",""
"2020-07-13 09:00","0.605","3",""
"2020-07-14 09:00","0.627","3",""
"2020-07-15 09:00","0.667","3",""
"2020-07-16 09:00","0.671","3",""
"2020-07-17 09:00","0.64","3",""
"2020-07-18 09:00","0.612","3",""
"2020-07-19 09:00","0.598","3",""
"2020-07-20 09:00","0.588","3",""
"2020-07-21 09:00","0.579","3",""
"2020-07-22 09:00","0.575","3",""
"2020-07-23 09:00","0.571","3",""
"2020-07-24 09:00","0.562","3",""
"2020-07-25 09:00","0.558","3",""
"2020-07-26 09:00","0.559","3",""
"2020-07-27 09:00","0.56","3",""
"2020-07-28 09:00","0.573","3",""
"2020-07-29 09:00","0.673","3",""
"2020-07-30 09:00","0.69","3",""
"2020-07-31 09:00","0.641","3",""
"2020-08-01 09:00","0.606","3",""
"2020-08-02 09:00","0.582","3",""
"2020-08-03 09:00","0.569","3",""
"2020-08-04 09:00","0.561","3",""
"2020-08-05 09:00","0.554","3",""
"2020-08-06 09:00","0.549","3",""
"2020-08-07 09:00","0.553","3",""
"2020-08-08 09:00","0.566","3",""
"2020-08-09 09:00","0.629","3",""
"2020-08-10 09:00","0.662","3",""
"2020-08-11 09:00","0.924","3",""
"2020-08-12 09:00","0.765","3",""
"2020-08-13 09:00","0.678","3",""
"2020-08-14 09:00","0.636","3",""
"2020-08-15 09:00","0.633","3",""
"2020-08-16 09:00","0.632","3",""
"2020-08-17 09:00","0.757","3",""
"2020-08-18 09:00","0.793","3",""
"2020-08-19 09:00","0.734","3",""
"2020-08-20 09:00","0.747","3",""
"2020-08-21 09:00","1.404","3",""
"2020-08-22 09:00","1.463","3",""
"2020-08-23 09:00","1.817","3",""
"2020-08-24 09:00","1.865","3",""
"2020-08-25 09:00","1.711","3",""
"2020-08-26 09:00","1.412","3",""
"2020-08-27 09:00","1.217","3",""
"2020-08-28 09:00","1.094","3",""
"2020-08-29 09:00","1.011","3",""
"2020-08-30 09:00","0.946","3",""
"2020-08-31 09:00","0.889","3",""
"2020-09-01 09:00","0.85","3",""
"2020-09-02 09:00","0.82","3",""
"2020-09-03 09:00","0.79","3",""
"2020-09-04 09:00","0.769","3",""
"2020-09-05 09:00","0.75","3",""
"2020-09-06 09:00","0.727","3",""
"2020-09-07 09:00","0.708","3",""
"2020-09-08 09:00","0.692","3",""
"2020-09-09 09:00","0.715","3",""
"2020-09-10 09:00","0.684","3",""
"2020-09-11 09:00","0.674","3",""
"2020-09-12 09:00","0.671","3",""
"2020-09-13 09:00","0.663","3",""
"2020-09-14 09:00","0.656","3",""
"2020-09-15 09:00","0.66","3",""
"2020-09-16 09:00","0.694","3",""
"2020-09-17 09:00","0.658","3",""
"2020-09-18 09:00","0.635","3",""
"2020-09-19 09:00","0.628","3",""
"2020-09-20 09:00","0.636","3",""
"2020-09-21 09:00","0.645","3",""
"2020-09-22 09:00","0.753","3",""
"2020-09-23 09:00","1.625","3",""
"2020-09-24 09:00","1.159","3",""
"2020-09-25 09:00","0.931","3",""
"2020-09-26 09:00","0.989","3",""
"2020-09-27 09:00","1.39","3",""
"2020-09-28 09:00","1.212","3",""
"2020-09-29 09:00","1","3",""
"2020-09-30 09:00","0.878","3",""
"2020-10-01 09:00","0.852","3",""
"2020-10-02 09:00","0.896","3",""
"2020-10-03 09:00","1.137","3",""
"2020-10-04 09:00","0.919","3",""
"2020-10-05 09:00","0.812","3",""
"2020-10-06 09:00","0.772","3",""
"2020-10-07 09:00","0.753","3",""
"2020-10-08 09:00","0.762","3",""
"2020-10-09 09:00","0.915","3",""
"2020-10-10 09:00","1.503","3",""
"2020-10-11 09:00","1.184","3",""
"2020-10-12 09:00","1.008","3",""
"2020-10-13 09:00","0.904","3",""
"2020-10-14 09:00","0.832","3",""
"2020-10-15 09:00","0.785","3",""
"2020-10-16 09:00","0.752","3",""
"2020-10-17 09:00","0.778","3",""
"2020-10-18 09:00","1.174","3",""
"2020-10-19 09:00","1.289","3",""
"2020-10-20 09:00","1.194","3",""
"2020-10-21 09:00","0.931","3",""
"2020-10-22 09:00","0.819","3",""
"2020-10-23 09:00","0.761","3",""
"2020-10-24 09:00","0.731","3",""
"2020-10-25 09:00","0.743","3",""
"2020-10-26 09:00","1.875","3",""
"2020-10-27 09:00","1.517","3",""
"2020-10-28 09:00","1.214","3",""
"2020-10-29 09:00","1.066","3",""
"2020-10-30 09:00","0.955","3",""
"2020-10-31 09:00","0.969","3",""
"2020-11-01 09:00","0.959","3",""
"2020-11-02 09:00","1.31","3",""
"2020-11-03 09:00","1.068","3",""
"2020-11-04 09:00","0.909","3",""
"2020-11-05 09:00","0.832","3",""
"2020-11-06 09:00","0.799","3",""
"2020-11-07 09:00","0.811","3",""
"2020-11-08 09:00","0.772","3",""
"2020-11-09 09:00","0.727","3",""
"2020-11-10 09:00","0.691","3",""
"2020-11-11 09:00","0.674","3",""
"2020-11-12 09:00","0.658","3",""
"2020-11-13 09:00","0.662","3",""
"2020-11-14 09:00","0.656","3",""
"2020-11-15 09:00","0.77","3",""
"2020-11-16 09:00","0.69","3",""
"2020-11-17 09:00","0.647","3",""
